anio_denuncia,generico,subgenerico,cantidad,ubigeo_pjfs,dpto_pjfs
2021,contra la libertad,violacion de la libertad personal,1,40101,arequipa
2021,contra la libertad,violacion de la libertad personal,54,40101,arequipa
2021,contra la libertad,violacion de la libertad personal,1,40101,arequipa
2021,contra la libertad,violacion de la libertad personal,2,40101,arequipa
2021,contra la libertad,violacion de la libertad personal,1,40101,arequipa
2021,contra la libertad,violacion de la libertad personal,76,40101,arequipa
2021,contra la libertad,violacion de la libertad personal,1,40101,arequipa
2021,contra la libertad,violacion de la libertad sexual,64,40101,arequipa
2021,contra la libertad,violacion de la libertad sexual,728,40101,arequipa
2021,contra la libertad,violacion de la libertad sexual,4,40101,arequipa
2021,contra la libertad,violacion de la libertad sexual,6,40101,arequipa
2021,contra la libertad,violacion de la libertad sexual,29,40101,arequipa
2021,contra la libertad,violacion de la libertad sexual,7,40101,arequipa
2021,contra la libertad,violacion de la libertad sexual,11,40101,arequipa
2021,contra la libertad,violacion de la libertad sexual,1,40101,arequipa
2021,contra la libertad,violacion de la libertad sexual,52,40101,arequipa
2021,contra la libertad,violacion de la libertad sexual,252,40101,arequipa
2021,contra la libertad,violacion de la libertad sexual,2,40101,arequipa
2021,contra la libertad,violacion de la libertad sexual,2,40101,arequipa
2021,contra la libertad,violacion de la libertad sexual,2,40101,arequipa
2021,contra la libertad,violacion de la libertad sexual,4,40101,arequipa
2021,contra la libertad,violacion de la libertad sexual,49,40101,arequipa
2021,contra la libertad,violacion de la libertad sexual,330,40101,arequipa
2021,contra la libertad,violacion de la libertad sexual,1,40101,arequipa
2021,contra la libertad,violacion de la libertad sexual,2,40101,arequipa
2021,contra la libertad,violacion de la libertad sexual,4,40101,arequipa
2021,contra la libertad,violacion de la libertad sexual,1,40101,arequipa
2021,contra la libertad,violacion de la libertad sexual,1,40101,arequipa
2021,contra la libertad,violacion de la libertad sexual,31,40101,arequipa
2021,contra la libertad,violacion de la libertad sexual,258,40101,arequipa
2021,contra la libertad,violacion de la libertad sexual,153,40101,arequipa
2021,contra la libertad,violacion de la libertad sexual,1,40101,arequipa
2021,contra la libertad,violacion de la libertad sexual,30,40101,arequipa
2021,contra la libertad,violacion de la libertad sexual,34,40101,arequipa
2021,contra la libertad,violacion de la libertad sexual,207,40101,arequipa
2021,contra la libertad,violacion de la libertad sexual,1,40101,arequipa
2021,contra la libertad,violacion del secreto de las comunicac.,1,40101,arequipa
2021,contra la libertad,violacion del secreto de las comunicac.,1,40101,arequipa
2021,contra la libertad,violacion del secreto de las comunicac.,2,40101,arequipa
2021,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",1,40101,arequipa
2021,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",1,40101,arequipa
2021,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",3,40101,arequipa
2021,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",14,40101,arequipa
2021,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",1,40101,arequipa
2021,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",21,40101,arequipa
2021,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",487,40101,arequipa
2021,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",23,40101,arequipa
2021,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",1,40101,arequipa
2021,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",50,40101,arequipa
2021,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",155,40101,arequipa
2021,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",1,40101,arequipa
2021,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",2,40101,arequipa
2021,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",7,40101,arequipa
2021,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",7,40101,arequipa
2021,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",177,40101,arequipa
2021,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",1,40101,arequipa
2021,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",2,40101,arequipa
2021,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",2,40101,arequipa
2021,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",1,40101,arequipa
2021,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",2,40101,arequipa
2021,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",1,40101,arequipa
2021,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",2,40101,arequipa
2021,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",2,40101,arequipa
2021,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",1,40101,arequipa
2021,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",4,40101,arequipa
2021,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",11,40101,arequipa
2021,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",62,40101,arequipa
2021,contra la seguridad publica,"contra la salud publica (contaminacion y propagacion, trafico ilicito de drogas)",2,40101,arequipa
2021,contra la seguridad publica,contra la seguridad publica (sin especificar delito subgenérico),2,40101,arequipa
2021,contra la seguridad publica,contra la seguridad publica (sin especificar delito subgenérico),35,40101,arequipa
2021,contra la seguridad publica,"contra los medios de transp., comunic. y otros serv. públicos",2,40101,arequipa
2021,contra la seguridad publica,"contra los medios de transp., comunic. y otros serv. públicos",3,40101,arequipa
2021,contra la seguridad publica,"contra los medios de transp., comunic. y otros serv. públicos",1,40101,arequipa
2021,contra la seguridad publica,"contra los medios de transp., comunic. y otros serv. públicos",2,40101,arequipa
2021,contra la seguridad publica,"contra los medios de transp., comunic. y otros serv. públicos",17,40101,arequipa
2021,contra la seguridad publica,"contra los medios de transp., comunic. y otros serv. públicos",2,40101,arequipa
2021,contra la seguridad publica,"contra los medios de transp., comunic. y otros serv. públicos",1,40101,arequipa
2021,contra la seguridad publica,"contra los medios de transp., comunic. y otros serv. públicos",5,40101,arequipa
2021,contra la seguridad publica,delito de peligro comun,51,40101,arequipa
2021,contra la seguridad publica,delito de peligro comun,14,40101,arequipa
2021,contra la seguridad publica,delito de peligro comun,3535,40101,arequipa
2021,contra la seguridad publica,delito de peligro comun,9,40101,arequipa
2021,contra la seguridad publica,delito de peligro comun,5,40101,arequipa
2021,contra la seguridad publica,delito de peligro comun,2,40101,arequipa
2021,contra la seguridad publica,delito de peligro comun,1,40101,arequipa
2021,contra la seguridad publica,delito de peligro comun,1,40101,arequipa
2021,contra la seguridad publica,delito de peligro comun,8,40101,arequipa
2021,contra la seguridad publica,delito de peligro comun,28,40101,arequipa
2021,contra la seguridad publica,delito de peligro comun,1,40101,arequipa
2021,contra la seguridad publica,delito de peligro comun,11,40101,arequipa
2021,contra la seguridad publica,delito de peligro comun,2,40101,arequipa
2021,contra la seguridad publica,delito de peligro comun,9,40101,arequipa
2021,contra la seguridad publica,delito de peligro comun,1,40101,arequipa
2021,contra la seguridad publica,delito de peligro comun,5,40101,arequipa
2021,contra la seguridad publica,delito de peligro comun,2,40101,arequipa
2021,contra la seguridad publica,delito de peligro comun,17,40101,arequipa
2021,contra la seguridad publica,delito de peligro comun,1,40101,arequipa
2021,contra la seguridad publica,delito de peligro comun,3,40101,arequipa
2021,contra la seguridad publica,delito de peligro comun,190,40101,arequipa
2021,contra la tranquilidad publica,contra la tranquilidad publica (sin especificar delito subgenérico),11,40101,arequipa
2021,contra la tranquilidad publica,decreto ley 25475 (terrorismo),2,40101,arequipa
2021,contra la tranquilidad publica,delitos contra la paz publica,2,40101,arequipa
2021,contra la tranquilidad publica,delitos contra la paz publica,12,40101,arequipa
2021,contra la tranquilidad publica,delitos contra la paz publica,2,40101,arequipa
2021,contra la tranquilidad publica,delitos contra la paz publica,4,40101,arequipa
2021,contra la tranquilidad publica,delitos contra la paz publica,61,40101,arequipa
2021,contra la tranquilidad publica,delitos contra la paz publica,6,40101,arequipa
2021,contra la tranquilidad publica,delitos contra la paz publica,1,40101,arequipa
2021,contra la tranquilidad publica,delitos contra la paz publica,3,40101,arequipa
2021,contra la tranquilidad publica,delitos contra la paz publica,1,40101,arequipa
2021,contra la tranquilidad publica,delitos contra la paz publica,1,40101,arequipa
2021,contra la tranquilidad publica,delitos contra la paz publica,4,40101,arequipa
2021,contra la tranquilidad publica,delitos contra la paz publica,3,40101,arequipa
2021,contra la tranquilidad publica,delitos contra la paz publica,5,40101,arequipa
2021,contra la vida/el cuerpo y la salud,aborto,3,40101,arequipa
2021,contra la vida/el cuerpo y la salud,aborto,3,40101,arequipa
2021,contra la vida/el cuerpo y la salud,aborto,8,40101,arequipa
2021,contra la vida/el cuerpo y la salud,aborto,1,40101,arequipa
2021,contra la vida/el cuerpo y la salud,aborto,1,40101,arequipa
2021,contra la vida/el cuerpo y la salud,aborto,20,40101,arequipa
2021,contra la vida/el cuerpo y la salud,contra la vida/el cuerpo y la salud (sin especificar delito subgenérico),1125,40101,arequipa
2021,contra la vida/el cuerpo y la salud,contra la vida/el cuerpo y la salud (sin especificar delito subgenérico),3,40101,arequipa
2021,contra la vida/el cuerpo y la salud,exposicion a peligro o abandono de personas en peligro,1,40101,arequipa
2021,contra la vida/el cuerpo y la salud,exposicion a peligro o abandono de personas en peligro,33,40101,arequipa
2021,contra la vida/el cuerpo y la salud,exposicion a peligro o abandono de personas en peligro,1,40101,arequipa
2021,contra la vida/el cuerpo y la salud,exposicion a peligro o abandono de personas en peligro,1,40101,arequipa
2021,contra la vida/el cuerpo y la salud,exposicion a peligro o abandono de personas en peligro,13,40101,arequipa
2021,contra la vida/el cuerpo y la salud,exposicion a peligro o abandono de personas en peligro,5,40101,arequipa
2021,contra la vida/el cuerpo y la salud,exposicion a peligro o abandono de personas en peligro,28,40101,arequipa
2021,contra la vida/el cuerpo y la salud,exposicion a peligro o abandono de personas en peligro,1,40101,arequipa
2021,contra la vida/el cuerpo y la salud,exposicion a peligro o abandono de personas en peligro,1,40101,arequipa
